Type,Source,Original,Translation
description,versions-45-/data/all_mob_heads/advancement/collection/goats/goat_left_horn.json,5% with Looting I then + 10% per Looting,掠奪 I 為 5%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/goats/goat_without_horns.json,5% with Looting I then + 10% per Looting,掠奪 I 為 5%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/goats/goat_right_horn.json,5% with Looting I then + 10% per Looting,掠奪 I 為 5%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/hostiles/classics/stray.json,5% with Looting I then + 2% per Looting,掠奪 I 為 5%，多一級掠奪 + 2%
description,versions-45-/data/all_mob_heads/advancement/collection/hostiles/anti_villagers/ravager.json,5% with Looting I then + 2% per Looting,掠奪 I 為 5%，多一級掠奪 + 2%
description,versions-45-/data/all_mob_heads/advancement/collection/hostiles/anti_villagers/evoker.json,5% with Looting I then + 2% per Looting,掠奪 I 為 5%，多一級掠奪 + 2%
description,versions-45-/data/all_mob_heads/advancement/collection/llamas/trader_brown_llama.json,5% with Looting I then + 2% per Looting,掠奪 I 為 5%，多一級掠奪 + 2%
description,versions-45-/data/all_mob_heads/advancement/collection/llamas/trader_white_llama.json,5% with Looting I then + 2% per Looting,掠奪 I 為 5%，多一級掠奪 + 2%
description,versions-45-/data/all_mob_heads/advancement/collection/llamas/trader_creamy_llama.json,5% with Looting I then + 2% per Looting,掠奪 I 為 5%，多一級掠奪 + 2%
description,versions-45-/data/all_mob_heads/advancement/collection/llamas/trader_gray_llama.json,5% with Looting I then + 2% per Looting,掠奪 I 為 5%，多一級掠奪 + 2%
description,versions-45-/data/all_mob_heads/advancement/collection/rabbits/salt_and_pepper_rabbit.json,5% with Looting I then + 5% per Looting,掠奪 I 為 5%，多一級掠奪 + 5%
description,versions-45-/data/all_mob_heads/advancement/collection/rabbits/black_rabbit.json,5% with Looting I then + 5% per Looting,掠奪 I 為 5%，多一級掠奪 + 5%
description,versions-45-/data/all_mob_heads/advancement/collection/rabbits/toast_rabbit.json,5% with Looting I then + 5% per Looting,掠奪 I 為 5%，多一級掠奪 + 5%
description,versions-45-/data/all_mob_heads/advancement/collection/rabbits/gold_rabbit.json,5% with Looting I then + 5% per Looting,掠奪 I 為 5%，多一級掠奪 + 5%
description,versions-45-/data/all_mob_heads/advancement/collection/rabbits/killer_rabbit.json,5% with Looting I then + 5% per Looting,掠奪 I 為 5%，多一級掠奪 + 5%
description,versions-45-/data/all_mob_heads/advancement/collection/rabbits/black_and_white_rabbit.json,5% with Looting I then + 5% per Looting,掠奪 I 為 5%，多一級掠奪 + 5%
description,versions-45-/data/all_mob_heads/advancement/collection/rabbits/white_rabbit.json,5% with Looting I then + 5% per Looting,掠奪 I 為 5%，多一級掠奪 + 5%
description,versions-45-/data/all_mob_heads/advancement/collection/rabbits/brown_rabbit.json,5% with Looting I then + 5% per Looting,掠奪 I 為 5%，多一級掠奪 + 5%
description,versions-45-/data/all_mob_heads/advancement/collection/horses/skeleton_horse.json,5% with Looting I then + 5% per Looting,掠奪 I 為 5%，多一級掠奪 + 5%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/15_weaponsmith_taiga_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/07_fletcher_taiga_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/14_toolsmith_taiga_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/10_mason_taiga_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/05_farmer_taiga_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/13_shepherd_taiga_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/12_taiga_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/09_librarian_taiga_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/04_cleric_taiga_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/06_fisherman_taiga_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/08_leatherworker_taiga_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/11_nitwit_taiga_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/01_armorer_taiga_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/03_cartographer_taiga_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/02_butcher_taiga_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/01_armorer_swamp_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/06_fisherman_swamp_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/08_leatherworker_swamp_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/11_nitwit_swamp_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/03_cartographer_swamp_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/02_butcher_swamp_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/07_fletcher_swamp_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/14_toolsmith_swamp_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/05_farmer_swamp_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/10_mason_swamp_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/15_weaponsmith_swamp_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/09_librarian_swamp_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/04_cleric_swamp_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/13_shepherd_swamp_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/12_swamp_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/03_cartographer_jungle_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/01_armorer_jungle_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/13_shepherd_jungle_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/06_fisherman_jungle_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/09_librarian_jungle_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/11_nitwit_jungle_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/12_jungle_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/14_toolsmith_jungle_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/04_cleric_jungle_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/15_weaponsmith_jungle_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/08_leatherworker_jungle_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/05_farmer_jungle_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/07_fletcher_jungle_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/10_mason_jungle_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/02_butcher_jungle_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/10_mason_savanna_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/01_armorer_savanna_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/08_leatherworker_savanna_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/03_cartographer_savanna_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/13_shepherd_savanna_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/11_nitwit_savanna_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/07_fletcher_savanna_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/04_cleric_savanna_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/02_butcher_savanna_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/09_librarian_savanna_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/savanna/06_fisherman_savanna_zombie_villager.json,6% with Looting I then + 10% per Looting,掠奪 I 為 6%，多一級掠奪 + 10%
